T,player,seed,map_path,run_path,score,sec,returncode
7056,4,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=7056#player=4#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,17,8.312,0
7056,5,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=7056#player=5#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,8,8.746,0
7056,6,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=7056#player=6#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,6,8.486,0
7056,7,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=7056#player=7#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,2,9.315,0
7056,8,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=7056#player=8#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,13,9.136,0
7056,9,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=7056#player=9#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,4,8.918,0
7056,10,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=7056#player=10#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,12,8.946,0
2016,1,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=2016#player=1#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,-1,-1,1
2016,2,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=2016#player=2#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,2,4.784,0
2016,3,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=2016#player=3#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,6,4.782,0
2016,4,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=2016#player=4#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,3,4.829,0
2016,5,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=2016#player=5#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,3,4.935,0
2016,6,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=2016#player=6#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,0,4.818,0
2016,7,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=2016#player=7#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,3,5.098,0
2016,8,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=2016#player=8#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,7,5.058,0
2016,9,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=2016#player=9#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,2,4.865,0
2016,10,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=2016#player=10#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,3,5.059,0
4032,1,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=1#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,-1,-1,1
4032,2,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=2#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,8,6.089,0
4032,3,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=3#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,10,6.207,0
4032,4,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=4#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,4,6.297,0
4032,5,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=5#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,8,6.341,0
4032,6,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=6#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,0,6.066,0
4032,7,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=7#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,3,6.739,0
4032,8,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=8#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,9,6.503,0
4032,9,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=9#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,3,6.393,0
4032,10,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=4032#player=10#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,8,6.461,0
7056,1,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=1#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,-1,-1,1
7056,2,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=2#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,8,8.049,0
7056,3,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=3#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,114,8.3,0
7056,4,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=4#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,11,8.288,0
7056,5,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=5#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,15,8.396,0
7056,6,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=6#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,0,8.307,0
7056,7,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=7#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,3,9.199,0
7056,8,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=8#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,115,9.067,0
7056,9,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=9#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,6,8.604,0
7056,10,40001,tournament/maps/species=100_animals=100x2_helpers=2_ark=100x400.json,tournament/runs/T=7056#player=10#seed=40001#map_path=species=100_animals=100x2_helpers=2_ark=100x400.log,115,8.72,0
2016,1,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=1#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,-1,-1,1
2016,2,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=2#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,4,4.82,0
2016,3,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=3#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,3,4.883,0
2016,4,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=4#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,4,4.866,0
2016,5,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=5#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,5,4.955,0
2016,6,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=6#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,0,4.914,0
2016,7,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=7#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,3,5.114,0
2016,8,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=8#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,3,5.093,0
2016,9,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=9#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,1,4.879,0
2016,10,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=2016#player=10#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,4,4.959,0
4032,1,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=1#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,-1,-1,1
4032,2,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=2#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,6,6.162,0
4032,3,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=3#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,6,6.207,0
4032,4,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=4#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,9,6.187,0
4032,5,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=5#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,5,6.491,0
4032,6,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=6#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,0,6.257,0
4032,7,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=7#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,3,6.888,0
4032,8,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=8#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,6,6.702,0
4032,9,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=9#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,3,6.287,0
4032,10,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=4032#player=10#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,4,6.475,0
7056,1,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=1#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,-1,-1,1
7056,2,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=2#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,108,8.296,0
7056,3,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=3#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,10,8.252,0
7056,4,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=4#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,12,8.566,0
7056,5,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=5#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,10,8.675,0
7056,6,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=6#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,0,8.233,0
7056,7,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=7#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,8,9.45,0
7056,8,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=8#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,12,8.961,0
7056,9,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=9#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,7,8.401,0
7056,10,40002,tournament/maps/species=100_animals=100x2_helpers=2_ark=990x990.json,tournament/runs/T=7056#player=10#seed=40002#map_path=species=100_animals=100x2_helpers=2_ark=990x990.log,10,8.606,0
2016,1,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=1#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,121,10.16,0
2016,2,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=2#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,120,8.336,0
2016,3,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=3#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,322,8.332,0
2016,4,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=4#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,233,8.618,0
2016,5,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=5#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,228,9.17,0
2016,6,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=6#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,14,8.833,0
2016,7,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=7#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,117,10.17,0
2016,8,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=8#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,221,9.842,0
2016,9,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=9#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,217,8.965,0
2016,10,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=2016#player=10#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,120,9.802,0
4032,1,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=1#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,936,16.67,0
4032,2,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=2#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,731,13.19,0
4032,3,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=3#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,639,13.45,0
4032,4,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=4#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,1046,13.7,0
4032,5,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=5#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,738,14.92,0
4032,6,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=6#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,225,14.88,0
4032,7,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=7#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,326,17.39,0
4032,8,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=8#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,933,16.24,0
4032,9,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=9#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,228,14.85,0
4032,10,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=4032#player=10#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,537,15.79,0
7056,1,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=1#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,2139,26.7,0
7056,2,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=2#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,1645,20.41,0
7056,3,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=3#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,2050,20.49,0
7056,4,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=4#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,1949,21.69,0
7056,5,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=5#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,1651,23.61,0
7056,6,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=6#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,734,23.0,0
7056,7,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=7#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,435,28.23,0
7056,8,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=8#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,1949,25.39,0
7056,9,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=9#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,438,23.71,0
7056,10,40003,tournament/maps/species=100_animals=100x2_helpers=9_ark=500x500.json,tournament/runs/T=7056#player=10#seed=40003#map_path=species=100_animals=100x2_helpers=9_ark=500x500.log,955,25.07,0
2016,1,40004,tournament/maps/species=100_animals=100x2_helpers=9_ark=100x400.json,tournament/runs/T=2016#player=1#seed=40004#map_path=species=100_animals=100x2_helpers=9_ark=100x400.log,119,10.53,0
2016,2,40004,tournament/maps/species=100_animals=100x2_helpers=9_ark=100x400.json,tournament/runs/T=2016#player=2#seed=40004#map_path=species=100_animals=100x2_helpers=9_ark=100x400.log,217,8.121,0
2016,3,40004,tournament/maps/species=100_animals=100x2_helpers=9_ark=100x400.json,tournament/runs/T=2016#player=3#seed=40004#map_path=species=100_animals=100x2_helpers=9_ark=100x400.log,418,8.297,0
2016,4,40004,tournament/maps/species=100_animals=100x2_helpers=9_ark=100x400.json,tournament/runs/T=2016#player=4#seed=40004#map_path=species=100_animals=100x2_helpers=9_ark=100x400.log,219,8.501,0
